week_start,publisher,CDU/CSU_count,CDU/CSU_total,SPD_count,SPD_total,Grüne_count,Grüne_total,FDP_count,FDP_total,AfD_count,AfD_total,Die Linke_count,Die Linke_total,CDU/CSU_pct,SPD_pct,Grüne_pct,FDP_pct,AfD_pct,Die Linke_pct
2022-03-08,Frühschoppen,1,2,1,1,0,0,0,0,1,1,0,0,50.0,25.0,0.0,0.0,25.0,0.0
2022-04-12,Frühschoppen,1,7,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,Frühschoppen,1,2,1,8,1,2,1,12,1,5,1,4,6.0,24.0,6.0,36.0,15.0,12.0
2022-06-28,Frühschoppen,2,6,2,3,1,27,1,3,0,0,0,0,15.0,8.0,69.0,8.0,0.0,0.0
2022-07-05,Frühschoppen,0,0,1,3,1,1,1,1,1,2,0,0,0.0,43.0,14.0,14.0,29.0,0.0
2022-07-26,Frühschoppen,0,0,0,0,1,4,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2022-08-02,Frühschoppen,1,20,1,20,1,5,1,6,0,0,1,1,38.0,38.0,10.0,12.0,0.0,2.0
2022-08-09,Frühschoppen,1,2,0,0,0,0,0,0,1,1,0,0,67.0,0.0,0.0,0.0,33.0,0.0
2022-09-13,Frühschoppen,0,0,1,2,0,0,1,1,1,2,0,0,0.0,40.0,0.0,20.0,40.0,0.0
2022-12-06,Frühschoppen,0,0,0,0,1,7,1,4,1,1,0,0,0.0,0.0,58.0,33.0,8.0,0.0
2022-12-13,Frühschoppen,1,3,1,1,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0,0.0,0.0
2023-01-10,Frühschoppen,0,0,1,1,1,1,1,3,1,4,1,1,0.0,10.0,10.0,30.0,40.0,10.0
2023-01-17,Frühschoppen,1,1,1,4,1,4,1,1,0,0,0,0,10.0,40.0,40.0,10.0,0.0,0.0
2023-01-31,Frühschoppen,1,76,1,2,1,4,1,3,1,10,1,1,79.0,2.0,4.0,3.0,10.0,1.0
2023-02-14,Frühschoppen,1,2,1,3,0,0,0,0,0,0,0,0,40.0,60.0,0.0,0.0,0.0,0.0
2023-03-14,Frühschoppen,1,8,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,Frühschoppen,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,Frühschoppen,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,Frühschoppen,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,50.0,0.0,50.0,0.0
2023-07-18,Frühschoppen,1,18,1,6,1,1,1,5,1,10,1,4,41.0,14.0,2.0,11.0,23.0,9.0
2023-07-25,Frühschoppen,1,1,0,0,0,0,0,0,1,4,0,0,20.0,0.0,0.0,0.0,80.0,0.0
2023-08-15,Frühschoppen,1,3,1,1,0,0,1,1,1,1,0,0,50.0,17.0,0.0,17.0,17.0,0.0
2023-09-05,Frühschoppen,2,10,2,3,1,1,0,0,2,7,0,0,48.0,14.0,5.0,0.0,33.0,0.0
2023-10-10,Frühschoppen,1,8,1,2,0,0,0,0,1,6,0,0,50.0,12.0,0.0,0.0,38.0,0.0
2023-10-17,Frühschoppen,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2023-11-21,Frühschoppen,1,5,1,1,0,0,0,0,0,0,0,0,83.0,17.0,0.0,0.0,0.0,0.0
2024-01-16,Frühschoppen,1,1,0,0,1,2,1,2,1,2,0,0,14.0,0.0,29.0,29.0,29.0,0.0
2024-02-20,Frühschoppen,1,2,0,0,0,0,0,0,1,2,0,0,50.0,0.0,0.0,0.0,50.0,0.0
2024-03-05,Frühschoppen,1,2,0,0,1,1,0,0,0,0,0,0,67.0,0.0,33.0,0.0,0.0,0.0
2024-04-02,Frühschoppen,2,8,0,0,0,0,1,1,0,0,0,0,89.0,0.0,0.0,11.0,0.0,0.0
2024-06-25,Frühschoppen,1,7,1,2,0,0,0,0,1,3,0,0,58.0,17.0,0.0,0.0,25.0,0.0
2024-08-06,Frühschoppen,1,6,1,1,0,0,0,0,0,0,0,0,86.0,14.0,0.0,0.0,0.0,0.0
2024-09-03,Frühschoppen,1,9,1,2,0,0,0,0,1,5,0,0,56.0,12.0,0.0,0.0,31.0,0.0
2024-10-01,Frühschoppen,1,1,1,6,1,1,1,1,0,0,0,0,11.0,67.0,11.0,11.0,0.0,0.0
2024-10-29,Frühschoppen,1,1,1,1,0,0,0,0,1,1,0,0,33.0,33.0,0.0,0.0,33.0,0.0
2025-01-14,Frühschoppen,1,7,0,0,1,1,0,0,1,2,0,0,70.0,0.0,10.0,0.0,20.0,0.0
2025-01-28,Frühschoppen,0,0,0,0,1,2,1,1,0,0,0,0,0.0,0.0,67.0,33.0,0.0,0.0
2025-04-29,Frühschoppen,1,9,1,6,1,4,1,2,1,33,0,0,17.0,11.0,7.0,4.0,61.0,0.0
2018-01-09,Hart aber Fair,1,1,0,0,1,2,1,3,1,1,0,0,14.0,0.0,29.0,43.0,14.0,0.0
2018-03-06,Hart aber Fair,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2018-08-07,Hart aber Fair,1,21,1,3,0,0,1,1,1,1,0,0,81.0,12.0,0.0,4.0,4.0,0.0
2018-09-11,Hart aber Fair,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,Hart aber Fair,1,20,1,30,1,4,1,8,1,10,1,9,25.0,37.0,5.0,10.0,12.0,11.0
2018-10-09,Hart aber Fair,0,0,0,0,0,0,1,3,1,2,0,0,0.0,0.0,0.0,60.0,40.0,0.0
2018-10-23,Hart aber Fair,1,83,1,33,1,48,1,9,1,4,0,0,47.0,19.0,27.0,5.0,2.0,0.0
2019-09-10,Hart aber Fair,1,12,1,6,1,2,0,0,1,1,0,0,57.0,29.0,10.0,0.0,5.0,0.0
2019-10-08,Hart aber Fair,2,4,2,4,1,8,1,1,2,8,1,2,15.0,15.0,30.0,4.0,30.0,7.0
2019-10-22,Hart aber Fair,1,16,1,11,1,4,1,10,1,17,1,9,24.0,16.0,6.0,15.0,25.0,13.0
2020-02-04,Hart aber Fair,1,3,1,1,1,1,0,0,0,0,0,0,60.0,20.0,20.0,0.0,0.0,0.0
2020-02-11,Hart aber Fair,3,111,1,14,3,14,2,17,2,15,3,18,59.0,7.0,7.0,9.0,8.0,10.0
2020-03-03,Hart aber Fair,0,0,1,1,0,0,1,1,1,1,0,0,0.0,33.0,0.0,33.0,33.0,0.0
2020-03-31,Hart aber Fair,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,Hart aber Fair,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2020-05-05,Hart aber Fair,1,7,0,0,0,0,1,5,1,4,0,0,44.0,0.0,0.0,31.0,25.0,0.0
2020-05-12,Hart aber Fair,0,0,0,0,0,0,0,0,2,4,0,0,0.0,0.0,0.0,0.0,100.0,0.0
2020-05-19,Hart aber Fair,2,2,2,3,2,2,0,0,0,0,0,0,29.0,43.0,29.0,0.0,0.0,0.0
2020-06-02,Hart aber Fair,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,Hart aber Fair,0,0,1,1,1,2,1,1,0,0,0,0,0.0,25.0,50.0,25.0,0.0,0.0
2020-07-07,Hart aber Fair,2,10,1,1,2,2,1,11,1,1,0,0,40.0,4.0,8.0,44.0,4.0,0.0
2020-08-04,Hart aber Fair,1,4,1,3,1,7,0,0,0,0,0,0,29.0,21.0,50.0,0.0,0.0,0.0
2020-08-11,Hart aber Fair,1,1,1,2,0,0,0,0,1,5,0,0,12.0,25.0,0.0,0.0,62.0,0.0
2020-08-18,Hart aber Fair,1,10,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,Hart aber Fair,1,9,1,3,1,9,0,0,1,1,0,0,41.0,14.0,41.0,0.0,5.0,0.0
2020-09-08,Hart aber Fair,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2020-09-22,Hart aber Fair,0,0,1,8,0,0,1,3,1,9,1,2,0.0,36.0,0.0,14.0,41.0,9.0
2020-10-13,Hart aber Fair,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.0,33.0,33.0,33.0,0.0
2020-11-03,Hart aber Fair,2,8,0,0,2,18,0,0,0,0,2,4,27.0,0.0,60.0,0.0,0.0,13.0
2020-11-10,Hart aber Fair,1,7,0,0,0,0,0,0,1,2,0,0,78.0,0.0,0.0,0.0,22.0,0.0
2020-11-17,Hart aber Fair,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,100.0,0.0
2020-11-24,Hart aber Fair,1,1,1,1,1,2,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0.0,0.0
2020-12-08,Hart aber Fair,1,2,1,1,1,1,0,0,1,2,0,0,33.0,17.0,17.0,0.0,33.0,0.0
2020-12-29,Hart aber Fair,1,1,0,0,1,1,0,0,1,1,0,0,33.0,0.0,33.0,0.0,33.0,0.0
2021-01-12,Hart aber Fair,1,3,1,1,1,3,1,1,1,2,0,0,30.0,10.0,30.0,10.0,20.0,0.0
2021-01-19,Hart aber Fair,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,Hart aber Fair,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,Hart aber Fair,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,Hart aber Fair,1,2,1,1,0,0,0,0,1,1,0,0,50.0,25.0,0.0,0.0,25.0,0.0
2021-03-16,Hart aber Fair,1,4,0,0,1,1,1,5,0,0,0,0,40.0,0.0,10.0,50.0,0.0,0.0
2021-03-23,Hart aber Fair,1,2,0,0,1,1,0,0,1,3,0,0,33.0,0.0,17.0,0.0,50.0,0.0
2021-03-30,Hart aber Fair,1,14,1,3,1,7,1,9,1,2,0,0,40.0,9.0,20.0,26.0,6.0,0.0
2021-04-13,Hart aber Fair,1,63,1,18,1,64,1,2,0,0,1,2,42.0,12.0,43.0,1.0,0.0,1.0
2021-04-20,Hart aber Fair,0,0,1,1,1,1,1,1,1,2,0,0,0.0,20.0,20.0,20.0,40.0,0.0
2021-05-11,Hart aber Fair,0,0,1,1,1,1,1,1,1,1,0,0,0.0,25.0,25.0,25.0,25.0,0.0
2021-06-08,Hart aber Fair,0,0,1,3,0,0,0,0,1,1,0,0,0.0,75.0,0.0,0.0,25.0,0.0
2021-07-06,Hart aber Fair,1,55,1,12,1,49,1,4,1,9,1,1,42.0,9.0,38.0,3.0,7.0,1.0
2021-07-27,Hart aber Fair,1,16,1,2,1,3,1,3,1,3,1,3,53.0,7.0,10.0,10.0,10.0,10.0
2021-08-03,Hart aber Fair,1,5,1,1,1,27,1,1,0,0,1,4,13.0,3.0,71.0,3.0,0.0,11.0
2021-08-10,Hart aber Fair,1,2,1,1,1,13,1,3,1,1,1,1,10.0,5.0,62.0,14.0,5.0,5.0
2021-09-07,Hart aber Fair,1,6,1,13,1,13,1,1,0,0,1,3,17.0,36.0,36.0,3.0,0.0,8.0
2021-09-14,Hart aber Fair,1,21,1,24,1,30,1,11,1,3,1,7,22.0,25.0,31.0,11.0,3.0,7.0
2021-09-21,Hart aber Fair,1,52,1,37,1,30,1,27,0,0,1,4,35.0,25.0,20.0,18.0,0.0,3.0
2021-10-05,Hart aber Fair,2,62,2,35,2,68,2,87,2,7,2,4,24.0,13.0,26.0,33.0,3.0,2.0
2021-10-26,Hart aber Fair,0,0,1,3,1,1,1,1,1,4,0,0,0.0,33.0,11.0,11.0,44.0,0.0
2021-11-02,Hart aber Fair,0,0,0,0,1,7,0,0,1,6,0,0,0.0,0.0,54.0,0.0,46.0,0.0
2021-11-09,Hart aber Fair,1,5,2,8,2,17,2,6,2,6,1,3,11.0,18.0,38.0,13.0,13.0,7.0
2021-11-16,Hart aber Fair,1,3,0,0,1,3,1,12,1,1,0,0,16.0,0.0,16.0,63.0,5.0,0.0
2021-11-23,Hart aber Fair,1,4,1,8,1,7,1,15,1,2,0,0,11.0,22.0,19.0,42.0,6.0,0.0
2021-11-30,Hart aber Fair,1,174,1,18,1,5,1,5,0,0,0,0,86.0,9.0,2.0,2.0,0.0,0.0
2021-12-07,Hart aber Fair,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,Hart aber Fair,0,0,1,2,0,0,1,4,0,0,0,0,0.0,33.0,0.0,67.0,0.0,0.0
2022-01-18,Hart aber Fair,1,5,1,2,1,12,0,0,1,1,0,0,25.0,10.0,60.0,0.0,5.0,0.0
2022-01-25,Hart aber Fair,1,4,1,4,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0,0.0,0.0
2022-02-01,Hart aber Fair,1,1,1,3,0,0,1,3,0,0,0,0,14.0,43.0,0.0,43.0,0.0,0.0
2022-02-08,Hart aber Fair,1,4,1,5,1,1,0,0,0,0,0,0,40.0,50.0,10.0,0.0,0.0,0.0
2022-02-15,Hart aber Fair,1,2,1,2,0,0,1,3,1,1,0,0,25.0,25.0,0.0,38.0,12.0,0.0
2022-02-22,Hart aber Fair,1,3,1,1,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0,0.0,0.0
2022-03-08,Hart aber Fair,1,1,1,13,0,0,0,0,1,1,1,2,6.0,76.0,0.0,0.0,6.0,12.0
2022-03-15,Hart aber Fair,1,8,1,7,1,10,1,3,0,0,1,1,28.0,24.0,34.0,10.0,0.0,3.0
2022-03-22,Hart aber Fair,1,4,1,1,1,1,0,0,0,0,0,0,67.0,17.0,17.0,0.0,0.0,0.0
2022-03-29,Hart aber Fair,1,2,1,2,0,0,1,1,0,0,0,0,40.0,40.0,0.0,20.0,0.0,0.0
2022-04-12,Hart aber Fair,0,0,0,0,1,3,1,4,1,2,0,0,0.0,0.0,33.0,44.0,22.0,0.0
2022-04-19,Hart aber Fair,1,3,1,4,1,1,1,4,0,0,0,0,25.0,33.0,8.0,33.0,0.0,0.0
2022-05-10,Hart aber Fair,1,20,1,36,1,35,1,10,0,0,0,0,20.0,36.0,35.0,10.0,0.0,0.0
2022-05-17,Hart aber Fair,1,7,1,1,1,3,1,4,0,0,0,0,47.0,7.0,20.0,27.0,0.0,0.0
2022-06-07,Hart aber Fair,1,1,1,2,1,1,0,0,1,2,1,1,14.0,29.0,14.0,0.0,29.0,14.0
2022-06-21,Hart aber Fair,1,1,0,0,1,1,0,0,0,0,0,0,50.0,0.0,50.0,0.0,0.0,0.0
2022-06-28,Hart aber Fair,2,11,0,0,2,5,1,2,0,0,0,0,61.0,0.0,28.0,11.0,0.0,0.0
2022-08-09,Hart aber Fair,1,1,1,4,0,0,0,0,1,4,0,0,11.0,44.0,0.0,0.0,44.0,0.0
2022-08-16,Hart aber Fair,0,0,1,4,0,0,1,3,1,1,1,9,0.0,24.0,0.0,18.0,6.0,53.0
2022-08-30,Hart aber Fair,2,3,2,3,1,10,0,0,1,1,0,0,18.0,18.0,59.0,0.0,6.0,0.0
2022-09-13,Hart aber Fair,1,1,1,2,1,1,0,0,1,1,0,0,20.0,40.0,20.0,0.0,20.0,0.0
2022-09-20,Hart aber Fair,1,3,1,7,1,1,1,2,0,0,0,0,23.0,54.0,8.0,15.0,0.0,0.0
2022-09-27,Hart aber Fair,1,7,1,1,1,2,1,1,1,1,0,0,58.0,8.0,17.0,8.0,8.0,0.0
2022-10-25,Hart aber Fair,2,16,1,2,1,2,1,2,2,4,0,0,62.0,8.0,8.0,8.0,15.0,0.0
2022-11-08,Hart aber Fair,0,0,1,2,1,1,0,0,0,0,0,0,0.0,67.0,33.0,0.0,0.0,0.0
2022-12-06,Hart aber Fair,1,7,0,0,1,10,1,1,1,2,0,0,35.0,0.0,50.0,5.0,10.0,0.0
2023-01-10,Hart aber Fair,1,7,0,0,1,1,1,1,0,0,0,0,78.0,0.0,11.0,11.0,0.0,0.0
2023-01-17,Hart aber Fair,1,1,0,0,0,0,1,2,0,0,0,0,33.0,0.0,0.0,67.0,0.0,0.0
2023-01-24,Hart aber Fair,1,2,0,0,1,1,0,0,0,0,0,0,67.0,0.0,33.0,0.0,0.0,0.0
2023-02-07,Hart aber Fair,0,0,1,2,0,0,0,0,1,1,0,0,0.0,67.0,0.0,0.0,33.0,0.0
2023-02-21,Hart aber Fair,1,3,0,0,1,5,1,1,1,7,1,1,18.0,0.0,29.0,6.0,41.0,6.0
2023-03-07,Hart aber Fair,0,0,1,7,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2023-03-14,Hart aber Fair,1,2,1,4,1,13,1,14,1,3,0,0,6.0,11.0,36.0,39.0,8.0,0.0
2023-03-21,Hart aber Fair,1,1,0,0,0,0,0,0,1,2,0,0,33.0,0.0,0.0,0.0,67.0,0.0
2023-04-04,Hart aber Fair,0,0,1,2,0,0,1,1,0,0,0,0,0.0,67.0,0.0,33.0,0.0,0.0
2023-04-11,Hart aber Fair,1,2,1,3,1,2,0,0,1,1,0,0,25.0,38.0,25.0,0.0,12.0,0.0
2023-04-25,Hart aber Fair,0,0,0,0,0,0,1,3,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2023-05-09,Hart aber Fair,1,3,2,5,2,10,2,4,1,1,1,1,12.0,21.0,42.0,17.0,4.0,4.0
2023-05-16,Hart aber Fair,1,8,1,3,1,17,1,17,1,1,0,0,17.0,7.0,37.0,37.0,2.0,0.0
2023-05-30,Hart aber Fair,1,1,0,0,0,0,0,0,1,2,1,1,25.0,0.0,0.0,0.0,50.0,25.0
2023-06-06,Hart aber Fair,1,13,1,5,1,2,0,0,1,2,0,0,59.0,23.0,9.0,0.0,9.0,0.0
2023-06-20,Hart aber Fair,1,12,1,1,0,0,1,2,1,1,0,0,75.0,6.0,0.0,12.0,6.0,0.0
2023-08-15,Hart aber Fair,1,5,0,0,0,0,1,1,1,3,0,0,56.0,0.0,0.0,11.0,33.0,0.0
2023-08-22,Hart aber Fair,1,5,1,2,1,27,1,7,0,0,0,0,12.0,5.0,66.0,17.0,0.0,0.0
2023-08-29,Hart aber Fair,2,8,2,5,2,7,2,4,1,3,0,0,30.0,19.0,26.0,15.0,11.0,0.0
2023-09-12,Hart aber Fair,1,21,1,7,1,17,1,29,1,14,1,1,24.0,8.0,19.0,33.0,16.0,1.0
2023-09-19,Hart aber Fair,2,55,2,10,2,9,2,5,2,104,1,2,30.0,5.0,5.0,3.0,56.0,1.0
2023-10-31,Hart aber Fair,1,5,0,0,1,3,1,1,1,2,0,0,45.0,0.0,27.0,9.0,18.0,0.0
2023-11-07,Hart aber Fair,2,5,0,0,2,4,1,1,1,1,0,0,45.0,0.0,36.0,9.0,9.0,0.0
2023-11-14,Hart aber Fair,1,23,1,18,1,12,1,7,1,3,1,2,35.0,28.0,18.0,11.0,5.0,3.0
2023-12-05,Hart aber Fair,1,3,1,1,2,9,1,1,1,1,0,0,20.0,7.0,60.0,7.0,7.0,0.0
2024-02-06,Hart aber Fair,2,40,2,12,2,12,0,0,2,61,1,13,29.0,9.0,9.0,0.0,44.0,9.0
2024-03-05,Hart aber Fair,1,1,1,2,0,0,0,0,1,1,0,0,25.0,50.0,0.0,0.0,25.0,0.0
2024-03-12,Hart aber Fair,0,0,0,0,0,0,1,2,1,21,0,0,0.0,0.0,0.0,9.0,91.0,0.0
2024-03-19,Hart aber Fair,1,22,1,6,1,1,0,0,0,0,0,0,76.0,21.0,3.0,0.0,0.0,0.0
2024-04-02,Hart aber Fair,1,4,1,1,1,2,0,0,1,1,1,1,44.0,11.0,22.0,0.0,11.0,11.0
2024-04-09,Hart aber Fair,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,50.0,50.0,0.0
2024-04-23,Hart aber Fair,1,57,1,6,1,5,0,0,1,38,1,1,53.0,6.0,5.0,0.0,36.0,1.0
2024-05-07,Hart aber Fair,1,7,0,0,0,0,0,0,1,1,0,0,88.0,0.0,0.0,0.0,12.0,0.0
2024-05-21,Hart aber Fair,1,6,1,2,1,3,1,5,1,20,0,0,17.0,6.0,8.0,14.0,56.0,0.0
2024-06-04,Hart aber Fair,1,5,1,4,1,3,1,6,0,0,1,1,26.0,21.0,16.0,32.0,0.0,5.0
2024-07-09,Hart aber Fair,1,6,1,4,1,4,0,0,1,65,0,0,8.0,5.0,5.0,0.0,82.0,0.0
2024-08-20,Hart aber Fair,1,4,1,6,1,8,1,4,1,36,0,0,7.0,10.0,14.0,7.0,62.0,0.0
2024-09-03,Hart aber Fair,1,7,1,5,1,5,1,2,1,44,1,1,11.0,8.0,8.0,3.0,69.0,2.0
2024-09-17,Hart aber Fair,1,17,1,9,1,7,0,0,1,36,0,0,25.0,13.0,10.0,0.0,52.0,0.0
2024-09-24,Hart aber Fair,1,2,1,2,1,2,1,15,1,1,0,0,9.0,9.0,9.0,68.0,5.0,0.0
2024-10-01,Hart aber Fair,1,20,1,8,1,15,1,8,1,14,0,0,31.0,12.0,23.0,12.0,22.0,0.0
2024-10-15,Hart aber Fair,0,0,1,8,0,0,1,6,0,0,1,1,0.0,53.0,0.0,40.0,0.0,7.0
2024-10-22,Hart aber Fair,1,3,2,2,2,3,2,5,0,0,1,1,21.0,14.0,21.0,36.0,0.0,7.0
2024-10-29,Hart aber Fair,1,3,1,1,1,1,0,0,0,0,0,0,60.0,20.0,20.0,0.0,0.0,0.0
2024-11-05,Hart aber Fair,1,8,1,14,1,12,1,20,0,0,0,0,15.0,26.0,22.0,37.0,0.0,0.0
2024-11-12,Hart aber Fair,0,0,1,4,0,0,1,7,0,0,0,0,0.0,36.0,0.0,64.0,0.0,0.0
2024-11-19,Hart aber Fair,1,6,1,18,1,8,1,4,1,5,1,4,13.0,40.0,18.0,9.0,11.0,9.0
2024-12-03,Hart aber Fair,1,1,0,0,1,2,0,0,1,1,0,0,25.0,0.0,50.0,0.0,25.0,0.0
2024-12-10,Hart aber Fair,1,11,1,9,1,3,1,16,1,3,1,1,26.0,21.0,7.0,37.0,7.0,2.0
2025-01-07,Hart aber Fair,1,4,0,0,1,16,0,0,1,6,0,0,15.0,0.0,62.0,0.0,23.0,0.0
2025-01-14,Hart aber Fair,1,1,1,3,1,2,0,0,1,17,0,0,4.0,13.0,9.0,0.0,74.0,0.0
2025-01-21,Hart aber Fair,1,22,1,4,1,9,1,2,1,11,0,0,46.0,8.0,19.0,4.0,23.0,0.0
2025-02-18,Hart aber Fair,1,24,1,20,1,11,1,10,1,55,1,1,20.0,17.0,9.0,8.0,45.0,1.0
2025-02-25,Hart aber Fair,1,29,1,9,1,5,1,3,1,58,1,1,28.0,9.0,5.0,3.0,55.0,1.0
2025-09-30,Hart aber Fair,1,7,0,0,1,1,1,17,1,3,1,3,23.0,0.0,3.0,55.0,10.0,10.0
2013-03-12,Maischberg,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-08,Maischberg,1,16,1,14,1,8,1,30,1,9,0,0,21.0,18.0,10.0,39.0,12.0,0.0
2013-11-19,Maischberg,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2014-01-21,Maischberg,0,0,1,2,0,0,1,1,0,0,0,0,0.0,67.0,0.0,33.0,0.0,0.0
2015-01-06,Maischberg,1,12,1,1,1,4,0,0,1,30,1,2,24.0,2.0,8.0,0.0,61.0,4.0
2015-02-03,Maischberg,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-24,Maischberg,1,4,1,2,1,1,0,0,0,0,0,0,57.0,29.0,14.0,0.0,0.0,0.0
2015-03-03,Maischberg,0,0,0,0,1,1,0,0,0,0,1,2,0.0,0.0,33.0,0.0,0.0,67.0
2015-03-17,Maischberg,0,0,1,1,1,1,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2015-03-24,Maischberg,1,1,1,1,0,0,0,0,0,0,1,2,25.0,25.0,0.0,0.0,0.0,50.0
2015-04-21,Maischberg,0,0,1,2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2015-05-05,Maischberg,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,Maischberg,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0
2015-08-04,Maischberg,1,8,0,0,1,1,0,0,1,4,0,0,62.0,0.0,8.0,0.0,31.0,0.0
2015-08-11,Maischberg,1,88,1,12,1,14,1,1,1,34,1,3,58.0,8.0,9.0,1.0,22.0,2.0
2015-09-15,Maischberg,0,0,1,1,0,0,0,0,1,1,0,0,0.0,50.0,0.0,0.0,50.0,0.0
2015-09-22,Maischberg,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0
2015-09-29,Maischberg,0,0,1,4,0,0,0,0,1,1,0,0,0.0,80.0,0.0,0.0,20.0,0.0
2015-10-13,Maischberg,1,30,1,13,1,1,1,16,1,4,1,18,37.0,16.0,1.0,20.0,5.0,22.0
2015-11-24,Maischberg,1,12,0,0,1,3,1,3,1,2,0,0,60.0,0.0,15.0,15.0,10.0,0.0
2015-12-01,Maischberg,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-12,Maischberg,1,2,1,3,1,2,0,0,0,0,0,0,29.0,43.0,29.0,0.0,0.0,0.0
2016-01-19,Maischberg,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,Maischberg,1,8,1,17,1,2,1,2,1,74,0,0,8.0,17.0,2.0,2.0,72.0,0.0
2018-08-28,Maischberg,1,21,1,1,1,2,1,6,1,6,1,3,54.0,3.0,5.0,15.0,15.0,8.0
2018-09-18,Maischberg,1,1,0,0,0,0,1,9,1,2,0,0,8.0,0.0,0.0,75.0,17.0,0.0
2018-09-25,Maischberg,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,Maischberg,1,131,1,32,1,38,1,14,1,7,1,1,59.0,14.0,17.0,6.0,3.0,0.0
2018-10-23,Maischberg,0,0,1,1,0,0,0,0,0,0,1,7,0.0,12.0,0.0,0.0,0.0,88.0
2020-11-17,Maischberg,0,0,1,1,1,3,1,1,1,1,0,0,0.0,17.0,50.0,17.0,17.0,0.0
2023-09-26,Maischberg,1,11,1,1,1,11,1,5,1,10,0,0,29.0,3.0,29.0,13.0,26.0,0.0
2024-01-09,Maischberg,1,27,1,9,1,48,1,4,1,37,1,1,21.0,7.0,38.0,3.0,29.0,1.0
2024-02-06,Maischberg,1,5,1,3,1,16,1,4,1,6,0,0,15.0,9.0,47.0,12.0,18.0,0.0
2024-03-05,Maischberg,1,17,1,5,1,17,1,2,1,35,1,6,21.0,6.0,21.0,2.0,43.0,7.0
2024-03-12,Maischberg,1,7,1,2,1,2,1,1,1,15,1,1,25.0,7.0,7.0,4.0,54.0,4.0
2024-03-19,Maischberg,1,23,1,11,1,3,0,0,1,4,1,1,55.0,26.0,7.0,0.0,10.0,2.0
2024-04-02,Maischberg,1,1,1,1,1,14,0,0,1,6,0,0,5.0,5.0,64.0,0.0,27.0,0.0
